Word,Score
경험,214.98110272254627
경력,169.65865997850037
능력,142.42719686078948
업무,134.42118650664483
기획,122.20502384867015
보유,122.0380018819211
대한,110.87772527111323
서비스,106.33059968994688
커뮤니케이션,104.34804418195729
관련,104.10423948262046
데이터,85.81298453879533
분석,85.54505550907643
관리,82.81280314950413
역량,82.65684056564183
사업,80.75822397747093
문제,80.20291714617576
이해,73.94050836989211
해결,71.20629363913925
협업,69.99679585721125
개발,68.15201375311058
운영,66.4644719835086
기반,61.68529159405623
프로젝트,59.99985328567631
유관,58.88715328133026
작성,57.24037936283387
활용,56.807568546971915
전략,54.538975754194425
이해도,53.89559945122716
고객,52.9968525947376
필수,49.870490853200295
영어,49.605068688906165
제품,49.20308958381263
비즈니스,47.26279677480327
논리,46.88625352684884
문서,45.80756637271812
사고,45.13875801573845
학력,43.97138202884258
주도,43.84224755349257
분야,43.42136090035565
사용,43.400382579542594
소통,42.11572279227019
부서,41.80209800209911
근무,41.096459974321476
기술,40.38341623446975
지원,40.107549138439566
수행,37.55033142000923
회계,37.53541702489772
목표,36.61206424223165
가능,36.2758264269708
실행,35.42521814265936
수립,35.379513176483286
관심,35.22300950907261
정의,34.80235817570977
책임감,34.40756462845185
무관,34.29487531084437
지식,34.026991034685786
적극,32.790187088502776
개선,31.624813482399947
제출,31.371026548645435
시장,31.191993986442146
학사,31.125643101711024
설계,30.999534152484696
해외,30.56873950981868
이해관계자,30.3716890984673
가지,29.965716456987092
바탕,29.714310682458297
플랫폼,29.28399066579579
통해,29.243939823487338
실무,28.71341076287258
진행,28.608614316813732
프로세스,28.036256701879406
재무,27.51242965432002
사유,27.26927980569712
결격,27.11222841476688
스타트업,26.94276875836798
포트폴리오,26.939634422238388
성과,26.248937292512075
도출,26.01088355513785
모바일,25.970035973940387
최소,25.96713417229409
디자인,25.83803737984053
긍정,25.607163582871816
환경,24.99417487777815
사용자,24.82211909363244
성장,24.071251114840617
조직,23.43914017622758
스킬,23.39079393409133
수준,23.28078804857835
전반,23.122412269305517
제안,22.882366527800432
대해,22.75671147627846
시스템,22.257688362541735
프로,22.110616689337114
위해,22.06028351105676
산업,21.958706831824113
순위,21.6743569439156
과제,21.420593274671276
덕트,20.751391852958317
의사결정,20.479409868487757
달성,19.716515686007362
